Timestamp,DateTime,AgentID,Zone,CPU(%),RAM(%),TotalRAM(GB),Disk(%),TotalDisk(GB),FreeDisk(GB)
1762330199762,2025-11-05 15:09:59,Quang,Lab-301,1.16,87.48,15.74,58.73,476.01,196.47
1762330200791,2025-11-05 15:10:00,Quang,Lab-301,1.52,87.46,15.74,58.73,476.01,196.47
1762330201796,2025-11-05 15:10:01,Quang,Lab-301,1.75,87.43,15.74,58.73,476.01,196.47
1762330202834,2025-11-05 15:10:02,Quang,Lab-301,1.50,87.39,15.74,58.73,476.01,196.47
1762330203795,2025-11-05 15:10:03,Quang,Lab-301,1.22,87.43,15.74,58.73,476.01,196.47
1762330204799,2025-11-05 15:10:04,Quang,Lab-301,1.36,87.46,15.74,58.73,476.01,196.47
1762330205821,2025-11-05 15:10:05,Quang,Lab-301,1.15,87.48,15.74,58.73,476.01,196.47
1762330206825,2025-11-05 15:10:06,Quang,Lab-301,1.17,87.58,15.74,58.73,476.01,196.47
1762330207826,2025-11-05 15:10:07,Quang,Lab-301,1.17,87.34,15.74,58.73,476.01,196.47
1762330208838,2025-11-05 15:10:08,Quang,Lab-301,1.16,87.49,15.74,58.73,476.01,196.47
1762330209873,2025-11-05 15:10:09,Quang,Lab-301,1.70,87.35,15.74,58.73,476.01,196.47
1762330210859,2025-11-05 15:10:10,Quang,Lab-301,1.58,87.55,15.74,58.73,476.01,196.47
1762330211882,2025-11-05 15:10:11,Quang,Lab-301,1.53,87.22,15.74,58.73,476.01,196.47
1762330212916,2025-11-05 15:10:12,Quang,Lab-301,1.89,87.94,15.74,58.73,476.01,196.47
1762330213872,2025-11-05 15:10:13,Quang,Lab-301,1.43,88.62,15.74,58.73,476.01,196.47
1762330214879,2025-11-05 15:10:14,Quang,Lab-301,1.55,88.76,15.74,58.73,476.01,196.47
1762330215871,2025-11-05 15:10:15,Quang,Lab-301,1.38,88.86,15.74,58.73,476.01,196.47
1762330216888,2025-11-05 15:10:16,Quang,Lab-301,1.73,89.33,15.74,58.73,476.01,196.47
1762330217860,2025-11-05 15:10:17,Quang,Lab-301,1.41,89.60,15.74,58.73,476.01,196.47
1762330218861,2025-11-05 15:10:18,Quang,Lab-301,1.17,89.15,15.74,58.73,476.01,196.47
1762330219874,2025-11-05 15:10:19,Quang,Lab-301,1.16,88.91,15.74,58.73,476.01,196.47
1762330220876,2025-11-05 15:10:20,Quang,Lab-301,1.36,89.03,15.74,58.73,476.01,196.47
1762330221867,2025-11-05 15:10:21,Quang,Lab-301,0.99,89.08,15.74,58.73,476.01,196.47
1762330222910,2025-11-05 15:10:22,Quang,Lab-301,0.94,89.19,15.74,58.73,476.01,196.47
1762330223915,2025-11-05 15:10:23,Quang,Lab-301,0.97,89.14,15.74,58.73,476.01,196.47
1762330224968,2025-11-05 15:10:24,Quang,Lab-301,1.48,88.87,15.74,58.73,476.01,196.47
1762330225975,2025-11-05 15:10:25,Quang,Lab-301,1.55,88.82,15.74,58.73,476.01,196.47
1762330226977,2025-11-05 15:10:26,Quang,Lab-301,1.37,88.74,15.74,58.73,476.01,196.47
1762330227981,2025-11-05 15:10:27,Quang,Lab-301,1.36,88.79,15.74,58.73,476.01,196.47
1762330228960,2025-11-05 15:10:28,Quang,Lab-301,1.20,88.59,15.74,58.73,476.01,196.47
1762330230002,2025-11-05 15:10:30,Quang,Lab-301,1.31,88.60,15.74,58.73,476.01,196.47
1762330230974,2025-11-05 15:10:30,Quang,Lab-301,1.01,88.60,15.74,58.73,476.01,196.47
1762330232001,2025-11-05 15:10:32,Quang,Lab-301,1.14,88.12,15.74,58.73,476.01,196.47
1762330233006,2025-11-05 15:10:33,Quang,Lab-301,0.97,88.11,15.74,58.73,476.01,196.47
1762330234023,2025-11-05 15:10:34,Quang,Lab-301,1.15,88.08,15.74,58.73,476.01,196.47
1762330235052,2025-11-05 15:10:35,Quang,Lab-301,1.33,88.08,15.74,58.73,476.01,196.47
1762330236061,2025-11-05 15:10:36,Quang,Lab-301,1.55,87.88,15.74,58.73,476.01,196.47
1762330237054,2025-11-05 15:10:37,Quang,Lab-301,1.18,87.90,15.74,58.73,476.01,196.47
1762330238071,2025-11-05 15:10:38,Quang,Lab-301,1.35,87.78,15.74,58.73,476.01,196.47
1762330239087,2025-11-05 15:10:39,Quang,Lab-301,1.35,87.78,15.74,58.73,476.01,196.47
1762330240067,2025-11-05 15:10:40,Quang,Lab-301,1.20,87.95,15.74,58.73,476.01,196.47
1762330241098,2025-11-05 15:10:41,Quang,Lab-301,1.33,87.98,15.74,58.73,476.01,196.47
1762330242077,2025-11-05 15:10:42,Quang,Lab-301,1.20,87.83,15.74,58.73,476.01,196.47
1762330243121,2025-11-05 15:10:43,Quang,Lab-301,1.31,87.76,15.74,58.73,476.01,196.47
1762330244105,2025-11-05 15:10:44,Quang,Lab-301,1.59,87.59,15.74,58.73,476.01,196.47
1762330245159,2025-11-05 15:10:45,Quang,Lab-301,1.67,87.55,15.74,58.73,476.01,196.47
1762330246144,2025-11-05 15:10:46,Quang,Lab-301,1.39,87.58,15.74,58.73,476.01,196.47
1762330247149,2025-11-05 15:10:47,Quang,Lab-301,1.36,86.76,15.74,58.73,476.01,196.47
1762330248166,2025-11-05 15:10:48,Quang,Lab-301,1.54,86.85,15.74,58.73,476.01,196.47
1762330249205,2025-11-05 15:10:49,Quang,Lab-301,1.88,87.21,15.74,58.73,476.01,196.47
1762330250182,2025-11-05 15:10:50,Quang,Lab-301,1.40,87.50,15.74,58.73,476.01,196.47
1762330251165,2025-11-05 15:10:51,Quang,Lab-301,0.99,87.58,15.74,58.73,476.01,196.47
1762330252253,2025-11-05 15:10:52,Quang,Lab-301,1.98,87.65,15.74,58.73,476.01,196.47
1762330253222,2025-11-05 15:10:53,Quang,Lab-301,1.61,87.50,15.74,58.73,476.01,196.47
1762330254278,2025-11-05 15:10:54,Quang,Lab-301,1.85,87.68,15.74,58.73,476.01,196.47
1762330255263,2025-11-05 15:10:55,Quang,Lab-301,1.98,87.58,15.74,58.73,476.01,196.47
1762330256238,2025-11-05 15:10:56,Quang,Lab-301,1.40,87.50,15.74,58.73,476.01,196.47
1762330257248,2025-11-05 15:10:57,Quang,Lab-301,1.53,87.62,15.74,58.73,476.01,196.47
1762330258235,2025-11-05 15:10:58,Quang,Lab-301,1.40,87.64,15.74,58.73,476.01,196.47
1762330259237,2025-11-05 15:10:59,Quang,Lab-301,1.16,87.88,15.74,58.73,476.01,196.47
1762330260226,2025-11-05 15:11:00,Quang,Lab-301,0.99,88.25,15.74,58.73,476.01,196.47
1762330261233,2025-11-05 15:11:01,Quang,Lab-301,1.36,88.29,15.74,58.73,476.01,196.47
1762330262247,2025-11-05 15:11:02,Quang,Lab-301,1.16,88.32,15.74,58.73,476.01,196.47
1762330263243,2025-11-05 15:11:03,Quang,Lab-301,1.37,88.49,15.74,58.73,476.01,196.47
1762330264260,2025-11-05 15:11:04,Quang,Lab-301,1.15,88.60,15.74,58.73,476.01,196.47
1762330265235,2025-11-05 15:11:05,Quang,Lab-301,1.00,88.58,15.74,58.73,476.01,196.47
1762330266260,2025-11-05 15:11:06,Quang,Lab-301,1.14,88.58,15.74,58.73,476.01,196.47
1762330267289,2025-11-05 15:11:07,Quang,Lab-301,1.33,88.57,15.74,58.73,476.01,196.47
1762330268292,2025-11-05 15:11:08,Quang,Lab-301,1.36,88.51,15.74,58.73,476.01,196.47
1762330269271,2025-11-05 15:11:09,Quang,Lab-301,1.20,88.89,15.74,58.73,476.01,196.47
1762330270276,2025-11-05 15:11:10,Quang,Lab-301,1.17,88.84,15.74,58.73,476.01,196.47
1762330271343,2025-11-05 15:11:11,Quang,Lab-301,2.01,88.78,15.74,58.73,476.01,196.47
1762330272281,2025-11-05 15:11:12,Quang,Lab-301,1.25,88.79,15.74,58.73,476.01,196.47
1762330273269,2025-11-05 15:11:13,Quang,Lab-301,1.17,88.62,15.74,58.73,476.01,196.47
1762330274309,2025-11-05 15:11:14,Quang,Lab-301,1.33,89.04,15.74,58.73,476.01,196.47
1762330275289,2025-11-05 15:11:15,Quang,Lab-301,1.40,89.07,15.74,58.73,476.01,196.47
1762330276290,2025-11-05 15:11:16,Quang,Lab-301,0.78,89.09,15.74,58.73,476.01,196.47
1762330277306,2025-11-05 15:11:17,Quang,Lab-301,1.34,88.60,15.74,58.73,476.01,196.47
1762330278309,2025-11-05 15:11:18,Quang,Lab-301,1.18,88.54,15.74,58.73,476.01,196.47
1762330279304,2025-11-05 15:11:19,Quang,Lab-301,1.55,88.51,15.74,58.73,476.01,196.47
1762330280305,2025-11-05 15:11:20,Quang,Lab-301,1.37,88.26,15.74,58.73,476.01,196.47
1762330281353,2025-11-05 15:11:21,Quang,Lab-301,1.50,88.23,15.74,58.73,476.01,196.47
1762330282346,2025-11-05 15:11:22,Quang,Lab-301,1.75,88.30,15.74,58.73,476.01,196.47
1762330283362,2025-11-05 15:11:23,Quang,Lab-301,1.56,89.01,15.74,58.73,476.01,196.47
1762330284350,2025-11-05 15:11:24,Quang,Lab-301,1.18,88.84,15.74,58.73,476.01,196.47
